application_id,application_month,age,employment_years,annual_income,loan_amount,term_months,interest_rate,debt_to_income,credit_score,n_open_accounts,n_delinq_2yr,home_ownership,purpose,employment_type,region,channel,prior_customer,collections_flag,default
APP004960,2024-07,23,,11400.0,5600.0,24,15.15,0.329,660.0,2,0,mortgage,debt_consolidation,self_employed,northeast,digital,False,0,0
APP004961,2024-09,20,1.6,13400.0,5300.0,24,15.23,0.465,598.0,1,0,rent,major_purchase,salaried,northeast,branch,True,0,0
APP004962,2023-07,26,3.5,18900.0,4800.0,12,14.29,0.4222,599.0,5,0,mortgage,home_improvement,contract,west,branch,True,0,0
APP004963,2023-01,31,4.9,25100.0,13700.0,36,14.37,0.2619,660.0,2,0,rent,medical,salaried,northeast,partner,False,0,0
APP004964,2023-05,51,1.9,22600.0,7700.0,24,17.04,0.3696,602.0,5,0,mortgage,debt_consolidation,salaried,west,branch,False,0,0
APP004965,2022-07,42,7.0,42000.0,34300.0,24,14.81,0.7378,612.0,7,0,rent,small_business,self_employed,south,branch,False,0,0
APP004966,2024-04,25,8.8,11200.0,2300.0,48,15.3,0.2203,,2,0,rent,debt_consolidation,salaried,midwest,digital,False,0,0
APP004967,2024-07,36,9.2,49400.0,34400.0,24,15.45,0.6201,621.0,6,0,mortgage,other,salaried,midwest,digital,True,0,0
APP004968,2022-11,32,,20100.0,15900.0,36,17.63,0.5262,535.0,7,0,rent,home_improvement,self_employed,west,digital,False,0,0
APP004969,2024-12,37,2.7,41500.0,3800.0,24,14.11,0.0986,660.0,3,0,rent,debt_consolidation,salaried,northeast,branch,False,0,0
APP004970,2024-07,46,13.7,17600.0,6100.0,36,13.31,0.2236,,3,0,rent,auto,unemployed,midwest,digital,False,0,0
APP004971,2024-05,26,6.5,35100.0,13200.0,36,14.39,0.3054,638.0,4,0,mortgage,debt_consolidation,salaried,midwest,digital,False,0,0
APP004972,2024-01,44,,,14100.0,48,15.7,0.191,696.0,4,0,mortgage,debt_consolidation,self_employed,midwest,broker,True,0,0
APP004973,2024-11,45,2.9,28800.0,11000.0,24,15.33,0.3278,672.0,5,0,mortgage,major_purchase,salaried,west,branch,False,0,0
APP004974,2022-05,40,4.0,13800.0,16200.0,12,18.43,1.3048,513.0,5,0,own,auto,unemployed,south,broker,False,1,1
APP004975,2023-03,49,2.8,18000.0,4600.0,12,15.66,0.3121,578.0,5,0,mortgage,medical,salaried,west,broker,False,0,0
APP004976,2024-06,24,3.8,10700.0,7600.0,48,15.8,0.429,626.0,3,0,mortgage,other,salaried,south,partner,False,0,0
APP004977,2023-12,43,13.0,56000.0,11300.0,24,13.16,0.2113,713.0,9,0,mortgage,debt_consolidation,retired,south,digital,True,0,0
APP004978,2024-03,19,1.1,20600.0,1800.0,36,16.48,0.5379,563.0,3,1,rent,debt_consolidation,salaried,west,digital,False,0,0
APP004979,2022-08,49,,80200.0,21100.0,48,14.47,0.2268,724.0,6,0,mortgage,debt_consolidation,self_employed,south,branch,False,0,0
APP004980,2024-01,31,1.1,21700.0,9600.0,24,15.39,0.5302,601.0,3,0,rent,debt_consolidation,salaried,west,branch,True,0,0
APP004981,2022-12,43,4.2,57600.0,38600.0,60,11.76,0.1548,764.0,6,0,rent,auto,self_employed,south,digital,True,0,0
APP004982,2024-11,44,,39200.0,10900.0,60,17.82,0.282,552.0,4,2,mortgage,auto,self_employed,south,digital,False,1,1
APP004983,2024-09,29,3.2,24400.0,3400.0,36,15.27,0.3738,650.0,4,0,rent,other,salaried,midwest,broker,False,0,0
APP004984,2024-04,41,4.4,14500.0,8200.0,24,16.8,0.5988,600.0,6,0,mortgage,medical,salaried,northeast,branch,True,0,0
APP004985,2024-02,45,,47300.0,33900.0,48,15.43,0.4614,632.0,5,0,own,debt_consolidation,self_employed,south,branch,False,0,0
APP004986,2024-12,31,7.5,14900.0,5900.0,24,13.84,0.2573,651.0,4,0,mortgage,major_purchase,salaried,northeast,digital,False,0,0
APP004987,2022-12,39,,28300.0,7000.0,60,15.32,0.2048,576.0,8,1,mortgage,home_improvement,self_employed,south,broker,False,0,0
APP004988,2023-08,36,1.8,22000.0,8700.0,60,16.09,0.2566,646.0,3,0,own,other,self_employed,west,branch,False,0,1
APP004989,2024-08,81,11.9,44000.0,17600.0,36,12.69,0.2372,746.0,11,0,mortgage,other,salaried,northeast,digital,True,0,0
APP004990,2023-03,36,,10600.0,2600.0,36,14.66,0.3532,625.0,3,1,own,other,self_employed,northeast,digital,False,0,0
APP004991,2022-11,37,1.5,21000.0,5600.0,12,16.32,0.3701,,0,0,mortgage,medical,salaried,south,branch,True,0,0
APP004992,2024-08,33,,53200.0,76400.0,24,17.72,1.2109,555.0,8,0,mortgage,major_purchase,self_employed,northeast,branch,False,1,1
APP004993,2022-06,38,3.6,22000.0,10100.0,36,14.52,0.3907,633.0,5,0,mortgage,home_improvement,salaried,west,digital,False,1,1
APP004994,2024-06,43,3.2,27800.0,15100.0,36,16.58,0.3868,516.0,1,0,rent,debt_consolidation,contract,west,branch,False,0,0
APP004995,2023-01,44,4.0,10800.0,9200.0,60,14.71,0.2432,734.0,5,0,mortgage,home_improvement,salaried,west,broker,False,0,0
APP004996,2023-08,61,24.1,55400.0,36800.0,36,15.29,0.4853,722.0,5,0,mortgage,debt_consolidation,contract,south,digital,False,0,0
APP004997,2024-02,67,5.5,45400.0,34200.0,12,16.97,1.1452,597.0,8,0,rent,debt_consolidation,salaried,west,digital,False,0,0
APP004998,2024-05,30,1.2,19900.0,16200.0,12,18.02,1.1941,535.0,4,0,own,debt_consolidation,self_employed,northeast,broker,False,1,1
APP004999,2024-03,28,2.6,12400.0,11300.0,36,16.32,0.4426,568.0,4,0,mortgage,major_purchase,salaried,midwest,broker,False,0,0
APP005000,2024-08,31,7.6,26700.0,16900.0,60,18.2,0.5376,582.0,5,0,own,home_improvement,retired,south,branch,False,0,0
APP005001,2024-08,39,0.9,39900.0,20300.0,36,14.76,0.517,631.0,5,0,mortgage,other,self_employed,west,partner,True,0,0
APP005002,2023-06,45,0.4,17600.0,5500.0,36,17.35,0.2314,592.0,5,0,own,major_purchase,salaried,midwest,branch,False,0,0
APP005003,2024-06,36,2.6,16400.0,8300.0,36,14.01,0.4429,610.0,4,0,own,auto,salaried,northeast,digital,False,0,0
APP005004,2024-07,34,10.0,30600.0,22600.0,24,16.99,0.7553,635.0,6,0,rent,home_improvement,retired,south,digital,True,0,0
APP005005,2024-01,42,8.9,68200.0,20600.0,24,12.75,0.372,739.0,4,0,rent,auto,salaried,midwest,digital,True,0,0
APP005006,2024-11,31,4.4,27500.0,18100.0,36,14.82,0.4104,693.0,1,0,rent,debt_consolidation,salaried,south,digital,False,0,0
APP005007,2022-06,69,2.3,53500.0,16200.0,36,17.48,0.3499,582.0,6,0,rent,auto,contract,south,digital,False,0,0
APP005008,2023-07,52,4.9,27300.0,7300.0,36,15.82,0.4317,609.0,4,0,mortgage,small_business,self_employed,south,partner,False,0,0
APP005009,2024-08,40,8.6,80200.0,38900.0,48,13.01,0.1798,671.0,5,0,own,major_purchase,contract,south,branch,False,0,0
APP005010,2024-02,69,,57700.0,30600.0,48,13.64,0.2175,685.0,4,2,own,other,self_employed,northeast,partner,False,0,0
APP005011,2023-09,40,,52100.0,35700.0,48,15.64,0.2477,646.0,5,0,mortgage,small_business,self_employed,northeast,digital,False,0,0
APP005012,2022-08,47,3.5,77100.0,57500.0,48,13.89,0.2447,769.0,5,0,rent,debt_consolidation,salaried,northeast,digital,True,0,0
APP005013,2023-04,43,1.9,30500.0,21400.0,36,15.87,0.267,609.0,6,0,rent,small_business,salaried,northeast,digital,False,1,1
APP005014,2023-02,25,7.1,50300.0,9100.0,36,15.21,0.2457,624.0,5,0,mortgage,debt_consolidation,salaried,midwest,digital,False,0,0
APP005015,2024-12,31,4.1,40200.0,16000.0,48,14.18,0.1518,675.0,5,0,own,auto,contract,south,digital,False,0,0
APP005016,2022-10,31,2.1,14800.0,4600.0,36,15.5,0.1554,558.0,3,0,rent,debt_consolidation,salaried,west,broker,True,0,0
APP005017,2023-12,51,2.0,18500.0,11000.0,48,14.42,0.2969,669.0,7,0,own,auto,salaried,south,branch,False,0,0
APP005018,2022-08,35,1.2,35700.0,33100.0,60,13.52,0.2986,733.0,4,1,mortgage,auto,salaried,west,branch,True,0,0
APP005019,2024-05,36,6.9,38500.0,37000.0,24,18.95,0.7114,536.0,4,0,mortgage,auto,salaried,west,digital,False,1,1
APP005020,2023-06,35,2.3,5900.0,1400.0,12,14.76,0.477,629.0,2,0,rent,debt_consolidation,unemployed,south,partner,False,1,1
APP005021,2024-05,45,4.8,15800.0,6500.0,12,14.47,0.508,632.0,5,0,rent,other,unemployed,midwest,digital,False,0,0
APP005022,2024-06,42,4.6,39100.0,30100.0,60,17.83,0.3154,660.0,2,0,own,small_business,salaried,northeast,broker,False,0,0
APP005023,2023-04,43,1.8,33900.0,10300.0,48,17.05,0.2612,547.0,7,0,mortgage,small_business,salaried,midwest,digital,True,0,0
APP005024,2023-12,33,,43000.0,12000.0,60,15.09,0.1462,601.0,4,0,rent,home_improvement,salaried,south,partner,False,0,0
APP005025,2024-08,39,1.8,40100.0,35300.0,36,17.02,0.4244,602.0,1,0,mortgage,debt_consolidation,contract,midwest,partner,False,0,0
APP005026,2024-09,64,6.8,46800.0,6100.0,48,15.92,0.3153,600.0,6,0,mortgage,major_purchase,self_employed,northeast,digital,False,1,1
APP005027,2022-09,28,2.0,22400.0,9400.0,36,14.83,0.2996,643.0,5,0,mortgage,auto,salaried,south,branch,True,0,0
APP005028,2023-02,35,7.2,25300.0,8500.0,24,14.25,0.2396,680.0,3,0,mortgage,debt_consolidation,salaried,northeast,digital,False,0,0
APP005029,2024-04,40,8.0,42700.0,11900.0,24,13.51,0.3322,691.0,6,0,mortgage,other,salaried,midwest,branch,False,0,0
APP005030,2023-05,19,1.3,10300.0,10300.0,48,16.5,0.3925,587.0,2,0,rent,debt_consolidation,salaried,west,broker,False,0,0
APP005031,2023-09,36,,26700.0,12000.0,36,14.21,0.1928,666.0,2,0,own,debt_consolidation,self_employed,south,branch,False,0,0
APP005032,2024-09,52,8.0,71500.0,78000.0,60,17.43,0.5304,649.0,6,0,mortgage,debt_consolidation,salaried,west,branch,False,0,0
APP005033,2024-03,46,0.1,22200.0,17600.0,36,15.41,0.3914,695.0,1,0,own,debt_consolidation,salaried,south,digital,False,0,0
APP005034,2023-01,27,4.0,28500.0,5300.0,48,14.6,0.1514,687.0,4,0,own,auto,retired,midwest,digital,False,0,0
APP005035,2024-04,41,3.3,52600.0,6000.0,36,13.32,0.1737,743.0,6,0,mortgage,debt_consolidation,salaried,west,digital,True,0,0
APP005036,2023-03,46,2.8,28100.0,8000.0,36,16.22,0.2701,609.0,6,0,rent,debt_consolidation,salaried,south,branch,False,0,0
APP005037,2023-09,25,2.4,42000.0,24300.0,24,15.25,0.5405,631.0,2,0,mortgage,major_purchase,contract,south,branch,False,0,0
APP005038,2023-07,49,6.4,22800.0,13600.0,12,17.02,0.8994,534.0,2,0,mortgage,auto,salaried,northeast,branch,False,1,1
APP005039,2023-05,42,,14700.0,6700.0,60,13.05,0.1576,679.0,4,0,mortgage,debt_consolidation,self_employed,midwest,broker,True,0,0
APP005040,2024-07,31,2.2,19000.0,15500.0,24,15.64,0.6589,602.0,4,0,rent,medical,retired,midwest,partner,False,0,0
APP005041,2023-07,36,4.2,36500.0,30100.0,24,16.05,0.5399,660.0,8,0,rent,debt_consolidation,salaried,south,digital,True,0,0
APP005042,2023-08,32,2.3,18000.0,5900.0,24,14.78,0.2244,,6,0,rent,home_improvement,salaried,midwest,partner,True,0,0
APP005043,2024-09,44,3.4,24100.0,17900.0,48,15.97,0.62,650.0,2,0,rent,major_purchase,salaried,west,digital,False,0,0
APP005044,2023-12,23,1.3,14300.0,9300.0,24,16.34,0.4036,587.0,2,0,rent,debt_consolidation,salaried,midwest,digital,False,0,0
APP005045,2023-02,31,2.2,13300.0,11200.0,24,14.61,0.5152,,4,0,rent,debt_consolidation,salaried,west,partner,False,0,0
APP005046,2024-09,57,2.4,29600.0,5700.0,24,14.4,0.389,671.0,13,0,rent,debt_consolidation,salaried,south,branch,False,0,0
APP005047,2023-09,38,6.3,28700.0,8600.0,48,14.21,0.1942,659.0,3,0,mortgage,debt_consolidation,contract,west,digital,False,0,0
APP005048,2023-05,41,11.8,46700.0,8200.0,24,15.63,0.2065,611.0,4,0,mortgage,auto,salaried,south,digital,False,0,0
APP005049,2022-03,28,0.2,29500.0,11600.0,48,14.44,0.2677,696.0,0,0,rent,other,salaried,northeast,branch,False,0,0
APP005050,2024-10,57,7.7,54900.0,18400.0,48,15.52,0.2125,621.0,9,0,rent,major_purchase,salaried,west,broker,True,1,1
APP005051,2024-03,22,1.9,7700.0,4900.0,12,14.28,0.8376,597.0,2,0,mortgage,major_purchase,retired,northeast,branch,False,0,0
APP005052,2024-01,34,,23800.0,10800.0,60,18.26,0.4935,559.0,2,0,mortgage,auto,self_employed,midwest,digital,False,0,0
APP005053,2024-09,19,,15000.0,6900.0,36,17.73,0.3111,558.0,3,1,rent,debt_consolidation,self_employed,northeast,digital,False,0,0
APP005054,2024-08,33,5.0,15600.0,13600.0,48,18.95,0.4466,546.0,5,0,rent,medical,retired,west,branch,False,1,1
APP005055,2024-12,46,1.3,27000.0,12800.0,48,15.98,0.369,578.0,6,0,rent,medical,salaried,south,digital,False,0,1
APP005056,2024-08,21,7.0,29100.0,5800.0,24,14.97,0.3734,638.0,6,0,mortgage,home_improvement,contract,south,branch,False,0,0
APP005057,2024-06,35,2.1,26200.0,10400.0,36,14.47,0.242,662.0,4,0,rent,medical,salaried,midwest,digital,False,0,0
APP005058,2022-01,22,3.3,12800.0,1000.0,36,14.84,0.2042,640.0,5,0,rent,debt_consolidation,salaried,west,partner,True,0,0
APP005059,2023-02,49,3.0,52400.0,7900.0,60,14.85,0.2044,638.0,3,0,mortgage,debt_consolidation,contract,west,digital,False,0,0
APP005060,2023-12,36,4.2,13800.0,4900.0,48,16.15,0.4618,,5,0,own,debt_consolidation,salaried,northeast,digital,True,0,0
APP005061,2022-12,33,4.2,39100.0,20300.0,48,14.28,0.2975,669.0,6,0,own,auto,salaried,west,digital,False,0,0
APP005062,2024-05,31,2.5,10300.0,5100.0,24,14.72,0.5165,616.0,9,0,mortgage,auto,salaried,midwest,broker,True,1,0
APP005063,2024-08,47,5.0,30500.0,11800.0,36,14.55,0.3575,705.0,6,0,rent,home_improvement,self_employed,midwest,branch,False,0,0
APP005064,2024-09,29,8.8,29300.0,19500.0,12,17.77,1.0978,617.0,2,0,rent,major_purchase,salaried,midwest,broker,True,0,0
APP005065,2022-06,29,3.9,20500.0,5100.0,48,15.33,0.2512,,2,0,mortgage,debt_consolidation,retired,midwest,partner,False,0,0
APP005066,2024-07,34,8.3,22700.0,7700.0,48,12.74,0.1351,727.0,6,0,mortgage,auto,contract,west,digital,True,1,0
APP005067,2023-11,36,,28200.0,30200.0,60,17.54,0.5989,527.0,9,0,mortgage,debt_consolidation,self_employed,midwest,branch,False,0,0
APP005068,2023-02,33,8.5,55100.0,33500.0,48,16.54,0.6469,,5,0,mortgage,debt_consolidation,salaried,south,digital,False,0,1
APP005069,2024-10,46,0.2,43900.0,3200.0,24,15.24,0.1402,624.0,7,0,mortgage,medical,salaried,south,digital,True,0,0
APP005070,2023-03,26,7.9,13900.0,3200.0,12,16.36,0.6502,588.0,4,0,own,major_purchase,salaried,northeast,digital,False,0,0
APP005071,2024-07,40,3.6,30500.0,11500.0,24,16.89,0.4767,,4,0,rent,medical,contract,northeast,branch,True,0,0
APP005072,2022-11,24,0.9,11300.0,3500.0,48,13.58,0.1507,724.0,7,0,rent,auto,salaried,northeast,branch,True,0,0
APP005073,2023-04,37,2.0,41100.0,21200.0,60,17.9,0.7366,561.0,5,0,own,major_purchase,salaried,south,broker,False,1,1
APP005074,2023-11,43,8.2,44200.0,37500.0,36,16.12,0.4905,,3,0,mortgage,auto,salaried,west,digital,False,1,1
APP005075,2024-11,27,2.2,31700.0,27100.0,48,13.49,0.4016,696.0,6,0,mortgage,debt_consolidation,salaried,west,digital,True,0,0
APP005076,2023-10,54,7.6,25700.0,12100.0,60,13.46,0.1805,659.0,5,0,rent,home_improvement,salaried,midwest,digital,True,0,0
APP005077,2022-06,32,6.9,17800.0,1000.0,36,15.94,0.4815,606.0,2,0,mortgage,home_improvement,salaried,south,partner,True,1,1
APP005078,2024-09,49,2.1,21800.0,11500.0,36,14.37,0.2987,661.0,11,0,own,major_purchase,salaried,west,digital,False,0,0
APP005079,2024-08,39,8.5,36700.0,16300.0,36,14.94,0.2635,611.0,3,0,mortgage,auto,salaried,south,digital,False,0,0
APP005080,2024-10,41,4.2,46100.0,35600.0,36,13.99,0.3644,685.0,9,0,mortgage,small_business,self_employed,south,broker,False,1,0
APP005081,2023-10,27,1.7,18600.0,12100.0,48,15.04,0.2186,654.0,3,0,rent,home_improvement,salaried,west,partner,True,1,0
APP005082,2024-06,31,9.0,18400.0,7900.0,48,13.53,0.1606,648.0,3,0,mortgage,home_improvement,salaried,west,broker,False,0,0
APP005083,2023-04,50,1.8,31200.0,24600.0,24,16.72,0.6673,622.0,5,0,rent,debt_consolidation,contract,midwest,digital,True,1,1
APP005084,2024-09,42,9.5,38300.0,19300.0,24,15.34,0.6599,619.0,4,0,mortgage,debt_consolidation,salaried,northeast,digital,False,1,1
APP005085,2024-03,29,,27200.0,6900.0,48,14.9,0.1573,597.0,0,0,rent,debt_consolidation,self_employed,northeast,digital,False,0,0
APP005086,2024-11,40,10.5,39200.0,12100.0,12,15.7,0.5227,586.0,2,0,mortgage,home_improvement,salaried,midwest,digital,False,0,0
APP005087,2024-05,37,2.1,13400.0,7700.0,48,16.23,0.2928,581.0,3,0,mortgage,other,salaried,south,branch,True,0,0
APP005088,2022-02,38,2.2,35700.0,18700.0,36,16.38,0.2007,573.0,9,0,rent,auto,salaried,midwest,broker,False,0,0
APP005089,2023-04,39,4.9,39200.0,32800.0,36,15.33,0.4349,596.0,4,0,mortgage,debt_consolidation,salaried,midwest,digital,False,0,0
APP005090,2022-07,27,4.2,27100.0,7300.0,36,13.0,0.1542,685.0,3,0,rent,auto,self_employed,west,digital,False,0,0
APP005091,2022-12,29,3.9,15400.0,6000.0,48,15.25,0.2761,660.0,4,0,rent,auto,contract,south,branch,True,0,0
APP005092,2023-11,32,4.5,29500.0,7800.0,48,14.25,0.1119,698.0,6,0,own,home_improvement,salaried,west,digital,True,1,0
APP005093,2022-06,69,10.5,66800.0,35200.0,48,14.44,0.2714,665.0,11,0,own,major_purchase,contract,west,digital,False,0,0
APP005094,2024-09,27,3.7,29500.0,9600.0,36,15.9,0.2898,617.0,7,1,rent,debt_consolidation,salaried,midwest,digital,False,1,1
APP005095,2024-01,49,13.2,23800.0,7600.0,36,11.84,0.1693,784.0,4,0,mortgage,other,retired,west,branch,True,0,0
APP005096,2022-08,61,12.3,113900.0,4800.0,36,13.4,0.1413,723.0,7,0,rent,debt_consolidation,self_employed,west,digital,False,0,0
APP005097,2023-06,36,3.0,25000.0,5100.0,36,13.71,0.1809,691.0,6,0,rent,small_business,salaried,south,branch,False,0,0
APP005098,2023-11,25,1.3,,8200.0,36,15.47,0.3222,559.0,5,0,mortgage,debt_consolidation,self_employed,west,digital,True,0,0
APP005099,2023-09,36,8.5,58600.0,6100.0,36,16.45,0.3407,617.0,3,0,mortgage,small_business,salaried,south,digital,True,1,1
APP005100,2024-12,41,4.3,21900.0,16000.0,24,16.97,0.477,599.0,5,0,own,debt_consolidation,salaried,south,digital,False,1,1
APP005101,2024-05,68,1.7,46200.0,13400.0,36,13.78,0.3119,665.0,10,0,rent,debt_consolidation,salaried,midwest,digital,False,0,0
APP005102,2022-02,44,3.3,39100.0,9000.0,36,13.57,0.2667,677.0,4,1,mortgage,debt_consolidation,salaried,west,digital,True,0,0
APP005103,2023-11,54,,62500.0,19000.0,24,14.54,0.3037,647.0,7,0,mortgage,other,salaried,northeast,digital,True,0,0
APP005104,2024-08,26,,50900.0,10600.0,48,15.75,0.1206,652.0,5,0,mortgage,medical,self_employed,west,branch,False,0,0
APP005105,2024-10,40,0.6,39300.0,18600.0,48,16.19,0.6145,575.0,3,0,rent,auto,salaried,northeast,digital,False,0,0
APP005106,2023-11,50,10.6,32700.0,6000.0,36,15.13,0.2868,652.0,4,1,own,home_improvement,salaried,midwest,digital,True,0,0
APP005107,2024-01,31,11.0,27900.0,5500.0,60,13.05,0.2706,672.0,8,2,mortgage,debt_consolidation,self_employed,south,partner,False,0,0
APP005108,2023-08,28,4.4,21500.0,11500.0,12,16.99,0.7345,641.0,4,0,mortgage,auto,contract,south,digital,False,0,0
APP005109,2022-09,34,6.7,23000.0,2100.0,36,14.67,0.2433,668.0,5,0,mortgage,other,salaried,west,digital,True,0,0
APP005110,2024-04,46,,41000.0,16100.0,60,17.03,0.6975,592.0,5,0,rent,other,self_employed,northeast,digital,False,1,1
APP005111,2024-04,31,9.8,11500.0,7700.0,36,14.64,0.3836,642.0,2,0,rent,debt_consolidation,retired,south,digital,True,0,0
APP005112,2022-03,43,9.7,35800.0,26200.0,24,13.4,0.4792,723.0,3,0,mortgage,debt_consolidation,salaried,northeast,digital,True,0,0
APP005113,2023-11,34,3.9,9700.0,1400.0,36,14.74,0.2487,604.0,7,1,mortgage,auto,unemployed,west,digital,True,0,0
APP005114,2023-10,24,,40400.0,23100.0,24,16.04,0.4607,667.0,6,0,mortgage,home_improvement,self_employed,northeast,partner,True,0,0
APP005115,2024-07,52,11.8,54600.0,10400.0,48,13.73,0.1689,775.0,3,0,mortgage,major_purchase,salaried,south,branch,True,0,0
APP005116,2024-09,50,4.7,39200.0,17700.0,12,18.13,0.8456,571.0,4,0,rent,medical,salaried,west,digital,False,0,0
APP005117,2024-08,49,2.9,34600.0,29100.0,12,18.83,1.0395,549.0,5,0,mortgage,small_business,salaried,south,broker,False,1,1
APP005118,2024-04,35,,35300.0,4800.0,36,13.76,0.2249,605.0,2,0,mortgage,debt_consolidation,self_employed,south,digital,False,0,0
APP005119,2022-06,21,2.3,8500.0,6700.0,24,17.21,0.7116,,8,0,mortgage,medical,salaried,south,digital,False,0,0
APP005120,2022-05,24,5.6,16400.0,9000.0,24,17.13,0.4449,,3,0,rent,major_purchase,retired,northeast,digital,False,0,0
APP005121,2022-12,29,,22900.0,14800.0,24,14.72,0.4253,673.0,2,0,mortgage,auto,salaried,west,branch,False,0,0
APP005122,2023-05,21,1.1,16400.0,9500.0,36,14.94,0.4195,705.0,3,0,rent,home_improvement,salaried,midwest,digital,False,0,0
APP005123,2023-12,30,13.3,24400.0,7000.0,36,14.18,0.1582,716.0,5,0,mortgage,home_improvement,retired,west,branch,True,0,0
APP005124,2024-07,35,,28200.0,5600.0,36,15.66,0.5034,664.0,5,0,rent,home_improvement,self_employed,south,digital,False,0,0
APP005125,2024-01,27,5.0,16900.0,6800.0,60,14.62,0.2562,663.0,6,1,mortgage,other,salaried,south,digital,True,0,0
APP005126,2024-02,36,4.2,35900.0,6100.0,24,14.94,0.1623,657.0,5,0,mortgage,debt_consolidation,self_employed,northeast,broker,False,0,0
APP005127,2024-01,35,,33100.0,24500.0,48,14.32,0.2137,,3,0,mortgage,medical,self_employed,midwest,partner,False,0,0
APP005128,2023-04,45,7.8,78600.0,33700.0,24,13.0,0.444,740.0,6,0,mortgage,debt_consolidation,salaried,west,digital,False,0,0
APP005129,2024-02,37,0.7,43000.0,6700.0,60,15.96,0.2012,634.0,4,0,rent,home_improvement,salaried,south,digital,False,0,0
APP005130,2024-10,38,,52000.0,23600.0,48,15.55,0.3429,632.0,3,0,rent,debt_consolidation,self_employed,south,digital,False,0,0
APP005131,2024-08,37,5.3,27400.0,11100.0,48,14.4,0.1968,673.0,6,0,rent,other,salaried,northeast,digital,True,0,0
APP005132,2022-04,45,,33400.0,13600.0,24,12.08,0.2705,736.0,7,0,rent,auto,self_employed,midwest,branch,True,0,0
APP005133,2024-12,56,12.0,67700.0,48000.0,60,15.35,0.2481,665.0,7,0,mortgage,debt_consolidation,contract,northeast,digital,False,0,0
