policy_id,exposure,driver_age,vehicle_age,vehicle_power,bonus_malus,annual_mileage,area,fuel,coverage,claim_count,claim_cost
POL009445,0.66,50,2.0,104.0,99,6800.0,urban,petrol,comprehensive,0,0.0
POL009446,0.668,35,6.4,135.0,101,19200.0,rural,diesel,comprehensive,0,0.0
POL009447,0.951,61,3.5,155.0,135,15600.0,suburban,petrol,third_party,0,0.0
POL009448,0.756,75,6.2,126.0,66,14000.0,urban,petrol,third_party,0,0.0
POL009449,0.889,46,4.3,113.0,184,18600.0,suburban,petrol,comprehensive,0,0.0
POL009450,0.915,65,8.8,170.0,143,19200.0,suburban,petrol,third_party,0,0.0
POL009451,0.504,57,11.1,67.0,116,22400.0,urban,diesel,comprehensive,0,0.0
POL009452,0.604,81,6.6,71.0,71,6700.0,suburban,hybrid,third_party,0,0.0
POL009453,0.89,77,7.2,159.0,118,17000.0,urban,petrol,comprehensive,0,0.0
POL009454,0.773,44,6.1,109.0,95,21900.0,urban,electric,third_party,0,0.0
POL009455,0.474,71,3.2,173.0,70,10000.0,urban,diesel,comprehensive,0,0.0
POL009456,0.724,47,15.3,138.0,70,13600.0,suburban,diesel,comprehensive,0,0.0
POL009457,0.891,51,6.4,168.0,68,18400.0,urban,diesel,third_party,0,0.0
POL009458,0.473,66,3.7,124.0,131,23400.0,suburban,diesel,comprehensive,0,0.0
POL009459,0.936,44,19.2,164.0,71,1000.0,suburban,electric,comprehensive,0,0.0
POL009460,0.325,63,6.4,162.0,81,12000.0,rural,diesel,comprehensive,0,0.0
POL009461,0.659,71,3.0,151.0,117,2500.0,urban,petrol,third_party,0,0.0
POL009462,0.852,41,1.0,144.0,197,3000.0,urban,petrol,third_party,1,1315.95
POL009463,0.543,64,4.3,101.0,123,10200.0,urban,petrol,third_party,0,0.0
POL009464,0.488,52,5.0,168.0,111,14500.0,urban,hybrid,comprehensive,0,0.0
POL009465,0.807,62,5.4,126.0,176,12500.0,suburban,diesel,comprehensive,0,0.0
POL009466,0.556,49,11.2,88.0,58,13000.0,urban,petrol,third_party,0,0.0
POL009467,0.707,54,5.9,75.0,157,19700.0,rural,diesel,comprehensive,0,0.0
POL009468,0.511,57,14.2,97.0,96,14600.0,suburban,diesel,third_party,0,0.0
POL009469,0.679,60,15.5,96.0,82,15800.0,urban,diesel,third_party,0,0.0
POL009470,0.834,60,8.9,89.0,166,9300.0,urban,diesel,third_party,0,0.0
POL009471,0.815,52,1.9,76.0,111,16300.0,urban,diesel,comprehensive,0,0.0
POL009472,0.769,59,12.1,94.0,111,9900.0,suburban,petrol,comprehensive,0,0.0
POL009473,0.608,47,9.7,103.0,126,15200.0,rural,petrol,comprehensive,0,0.0
POL009474,0.712,92,2.8,129.0,59,11100.0,urban,petrol,third_party,1,362.94
POL009475,0.662,58,6.3,98.0,158,11200.0,suburban,diesel,third_party,1,1583.25
POL009476,0.822,57,5.5,89.0,103,9700.0,urban,petrol,comprehensive,0,0.0
POL009477,0.49,57,3.0,94.0,123,9400.0,rural,diesel,comprehensive,0,0.0
POL009478,0.816,51,2.2,61.0,74,7500.0,suburban,diesel,comprehensive,0,0.0
POL009479,0.806,61,1.7,95.0,98,8500.0,urban,diesel,third_party,1,2330.39
POL009480,0.795,56,7.5,77.0,96,10900.0,urban,electric,comprehensive,0,0.0
POL009481,0.74,36,7.9,122.0,80,15000.0,rural,petrol,comprehensive,0,0.0
POL009482,0.868,41,1.6,107.0,69,4400.0,urban,diesel,comprehensive,1,4027.1
POL009483,0.703,47,10.1,114.0,108,8100.0,urban,diesel,comprehensive,0,0.0
POL009484,0.801,61,4.2,156.0,128,9800.0,rural,petrol,comprehensive,0,0.0
POL009485,0.635,56,6.4,146.0,108,1400.0,urban,diesel,comprehensive,0,0.0
POL009486,0.898,62,6.6,88.0,73,10500.0,urban,diesel,third_party,0,0.0
POL009487,0.579,62,3.2,137.0,103,15200.0,urban,diesel,comprehensive,0,0.0
POL009488,0.716,45,1.9,165.0,140,12400.0,suburban,petrol,comprehensive,1,3358.02
POL009489,0.615,62,14.7,131.0,73,11700.0,rural,electric,third_party,0,0.0
POL009490,0.598,45,2.5,83.0,91,9000.0,urban,diesel,comprehensive,0,0.0
POL009491,0.434,47,2.6,156.0,79,13600.0,urban,petrol,comprehensive,0,0.0
POL009492,0.858,77,1.8,123.0,81,13300.0,urban,diesel,comprehensive,0,0.0
POL009493,0.693,46,3.3,110.0,68,11300.0,urban,petrol,comprehensive,1,2607.63
POL009494,0.752,69,12.5,85.0,169,6700.0,rural,hybrid,third_party,0,0.0
POL009495,0.837,83,21.5,153.0,80,5000.0,urban,petrol,third_party,0,0.0
POL009496,0.937,73,6.2,148.0,71,22100.0,rural,petrol,third_party,0,0.0
POL009497,0.825,53,8.3,142.0,129,16700.0,suburban,petrol,comprehensive,0,0.0
POL009498,0.84,88,7.9,86.0,151,12600.0,rural,diesel,comprehensive,0,0.0
POL009499,0.47,65,2.1,102.0,133,16000.0,suburban,petrol,comprehensive,0,0.0
POL009500,0.54,65,7.3,96.0,132,13400.0,rural,petrol,comprehensive,0,0.0
POL009501,0.76,30,3.7,157.0,85,13400.0,suburban,petrol,third_party,0,0.0
POL009502,0.67,65,7.9,97.0,119,19200.0,suburban,diesel,comprehensive,0,0.0
POL009503,0.785,58,8.5,162.0,72,10900.0,suburban,petrol,comprehensive,0,0.0
POL009504,0.708,63,11.5,133.0,84,3700.0,urban,petrol,comprehensive,0,0.0
POL009505,0.728,73,2.9,104.0,59,14000.0,suburban,diesel,third_party,0,0.0
POL009506,0.656,38,11.3,94.0,122,11600.0,urban,petrol,third_party,0,0.0
POL009507,0.854,72,8.2,156.0,154,14500.0,urban,petrol,comprehensive,0,0.0
POL009508,0.965,92,4.4,129.0,104,11100.0,rural,petrol,comprehensive,0,0.0
POL009509,0.762,87,14.0,136.0,87,8100.0,urban,petrol,comprehensive,0,0.0
POL009510,0.877,69,4.8,137.0,74,13800.0,suburban,petrol,comprehensive,0,0.0
POL009511,0.596,49,7.0,97.0,91,11500.0,urban,hybrid,third_party,0,0.0
POL009512,0.752,69,11.8,120.0,75,16800.0,urban,petrol,third_party,0,0.0
POL009513,0.589,50,17.1,133.0,113,13100.0,suburban,petrol,comprehensive,0,0.0
POL009514,0.611,40,17.2,79.0,138,11200.0,urban,petrol,third_party,0,0.0
POL009515,0.784,46,3.9,59.0,78,2800.0,rural,diesel,comprehensive,0,0.0
POL009516,0.852,43,6.9,118.0,111,7500.0,urban,diesel,third_party,0,0.0
POL009517,0.603,45,10.9,88.0,104,17700.0,suburban,hybrid,comprehensive,0,0.0
POL009518,0.691,50,10.3,111.0,102,9600.0,urban,diesel,third_party,0,0.0
POL009519,0.926,49,7.5,105.0,135,11700.0,suburban,petrol,third_party,0,0.0
POL009520,0.769,57,8.0,97.0,160,23500.0,suburban,hybrid,third_party,1,1387.11
POL009521,0.707,59,2.0,130.0,118,3400.0,urban,electric,comprehensive,1,2071.79
POL009522,0.808,41,3.1,157.0,89,18100.0,rural,petrol,third_party,0,0.0
POL009523,0.732,47,12.3,104.0,137,7600.0,urban,hybrid,third_party,0,0.0
POL009524,0.51,43,12.4,141.0,95,10200.0,rural,diesel,comprehensive,0,0.0
POL009525,0.857,50,4.0,107.0,115,5900.0,suburban,petrol,comprehensive,0,0.0
POL009526,0.909,55,2.3,107.0,98,4200.0,suburban,petrol,comprehensive,0,0.0
POL009527,0.657,54,4.4,130.0,80,7000.0,rural,petrol,third_party,0,0.0
POL009528,0.329,53,7.1,97.0,109,9700.0,suburban,petrol,comprehensive,0,0.0
POL009529,0.577,47,0.6,148.0,91,12200.0,urban,petrol,comprehensive,0,0.0
POL009530,0.58,62,3.3,52.0,97,12900.0,suburban,diesel,comprehensive,0,0.0
POL009531,0.865,51,5.9,115.0,77,20000.0,urban,diesel,comprehensive,0,0.0
POL009532,0.885,59,1.2,133.0,60,5800.0,suburban,petrol,third_party,0,0.0
POL009533,0.769,44,4.3,99.0,113,7800.0,suburban,diesel,third_party,0,0.0
POL009534,0.724,75,2.6,173.0,59,16200.0,suburban,petrol,comprehensive,0,0.0
POL009535,0.594,46,2.3,104.0,144,5700.0,urban,petrol,third_party,0,0.0
POL009536,0.863,37,3.4,144.0,78,13400.0,suburban,diesel,third_party,1,1357.36
POL009537,0.605,51,5.8,167.0,78,20900.0,suburban,petrol,comprehensive,0,0.0
POL009538,0.843,61,6.7,155.0,69,12200.0,urban,petrol,comprehensive,0,0.0
POL009539,0.91,45,5.2,107.0,160,12500.0,suburban,electric,third_party,0,0.0
POL009540,0.677,34,1.2,127.0,97,4400.0,suburban,petrol,third_party,0,0.0
POL009541,0.497,66,3.0,105.0,77,14500.0,urban,hybrid,comprehensive,0,0.0
POL009542,0.725,53,4.7,153.0,107,12900.0,rural,diesel,comprehensive,0,0.0
POL009543,0.699,65,2.5,124.0,130,9800.0,urban,electric,third_party,0,0.0
POL009544,0.59,49,13.8,113.0,90,11400.0,suburban,petrol,third_party,0,0.0
POL009545,0.914,50,2.7,126.0,81,13800.0,urban,hybrid,comprehensive,0,0.0
POL009546,0.602,42,3.9,98.0,94,11300.0,suburban,hybrid,comprehensive,0,0.0
POL009547,0.685,41,1.8,111.0,115,9900.0,urban,diesel,third_party,1,167.49
POL009548,0.48,54,4.4,92.0,121,12000.0,suburban,petrol,comprehensive,0,0.0
POL009549,0.481,74,6.4,124.0,99,18400.0,urban,petrol,comprehensive,0,0.0
POL009550,0.886,57,2.1,113.0,150,19400.0,urban,diesel,comprehensive,0,0.0
POL009551,0.819,75,7.2,115.0,99,16800.0,suburban,petrol,comprehensive,1,1609.12
POL009552,0.503,54,5.2,147.0,105,12200.0,urban,diesel,comprehensive,0,0.0
POL009553,0.899,68,8.8,90.0,88,15600.0,suburban,diesel,comprehensive,0,0.0
POL009554,0.854,67,5.6,128.0,103,10100.0,suburban,petrol,comprehensive,0,0.0
POL009555,0.823,52,4.0,131.0,84,22500.0,suburban,diesel,comprehensive,0,0.0
POL009556,0.426,90,21.2,121.0,112,9700.0,suburban,diesel,comprehensive,0,0.0
POL009557,0.832,59,6.0,162.0,79,1000.0,suburban,petrol,third_party,0,0.0
POL009558,0.589,52,8.2,173.0,152,11200.0,rural,hybrid,third_party,0,0.0
POL009559,0.869,56,9.3,121.0,104,11000.0,urban,diesel,comprehensive,0,0.0
POL009560,0.552,48,7.6,105.0,96,12000.0,urban,petrol,comprehensive,0,0.0
POL009561,0.53,62,3.7,101.0,60,10700.0,suburban,petrol,comprehensive,0,0.0
POL009562,0.849,45,6.8,150.0,107,10000.0,suburban,diesel,comprehensive,0,0.0
POL009563,0.712,69,10.6,124.0,105,4700.0,urban,hybrid,comprehensive,0,0.0
POL009564,0.647,70,4.6,198.0,101,9600.0,suburban,petrol,comprehensive,0,0.0
POL009565,0.695,58,6.2,133.0,109,7200.0,rural,electric,comprehensive,0,0.0
POL009566,0.617,51,18.3,78.0,77,18200.0,urban,diesel,comprehensive,0,0.0
POL009567,0.948,50,3.1,127.0,74,17600.0,urban,diesel,comprehensive,0,0.0
POL009568,0.695,55,5.1,115.0,71,12200.0,suburban,diesel,third_party,0,0.0
POL009569,0.908,55,3.4,163.0,104,10400.0,rural,electric,comprehensive,0,0.0
POL009570,0.301,84,5.0,130.0,107,12000.0,suburban,diesel,comprehensive,0,0.0
POL009571,0.798,47,4.4,155.0,172,4300.0,rural,petrol,comprehensive,0,0.0
POL009572,0.911,86,15.2,109.0,125,8600.0,suburban,petrol,third_party,0,0.0
POL009573,0.795,39,5.4,135.0,90,5400.0,urban,petrol,comprehensive,0,0.0
POL009574,0.936,90,5.7,102.0,80,9600.0,urban,petrol,comprehensive,0,0.0
POL009575,0.605,52,2.5,93.0,136,19600.0,urban,petrol,comprehensive,0,0.0
POL009576,0.822,52,17.2,118.0,98,7400.0,urban,petrol,third_party,0,0.0
POL009577,0.69,53,4.9,109.0,86,8600.0,urban,petrol,comprehensive,0,0.0
POL009578,0.49,41,1.1,155.0,177,13800.0,urban,petrol,comprehensive,1,4392.39
POL009579,0.683,49,6.4,109.0,100,15600.0,rural,hybrid,third_party,0,0.0
POL009580,0.732,80,2.0,101.0,60,15200.0,rural,petrol,third_party,0,0.0
POL009581,0.907,68,7.4,138.0,100,4900.0,urban,petrol,comprehensive,0,0.0
POL009582,0.679,76,22.9,133.0,150,19600.0,suburban,diesel,comprehensive,0,0.0
POL009583,0.719,73,1.6,94.0,76,11500.0,urban,hybrid,comprehensive,0,0.0
POL009584,0.801,90,1.6,123.0,75,12500.0,suburban,petrol,comprehensive,0,0.0
POL009585,0.664,62,1.9,159.0,88,16800.0,urban,hybrid,third_party,0,0.0
POL009586,0.76,70,1.8,128.0,89,19400.0,suburban,petrol,third_party,0,0.0
POL009587,0.672,92,12.5,98.0,71,7700.0,suburban,petrol,third_party,0,0.0
POL009588,0.878,45,3.6,95.0,97,8600.0,suburban,petrol,third_party,0,0.0
POL009589,0.508,71,3.4,152.0,220,16800.0,urban,hybrid,comprehensive,0,0.0
POL009590,0.191,56,5.5,139.0,78,5800.0,urban,petrol,third_party,0,0.0
POL009591,0.694,70,6.5,140.0,129,16300.0,urban,petrol,third_party,0,0.0
POL009592,0.557,44,4.1,149.0,118,10500.0,rural,electric,comprehensive,0,0.0
POL009593,0.775,41,5.4,47.0,86,11200.0,rural,petrol,third_party,0,0.0
POL009594,0.85,60,2.6,141.0,87,14300.0,rural,petrol,comprehensive,0,0.0
POL009595,0.954,60,6.2,89.0,79,2900.0,suburban,petrol,third_party,0,0.0
POL009596,0.673,69,3.0,144.0,67,19200.0,suburban,petrol,comprehensive,0,0.0
POL009597,0.819,52,5.2,141.0,83,12800.0,suburban,petrol,third_party,0,0.0
POL009598,0.846,81,20.9,128.0,71,7900.0,urban,petrol,comprehensive,1,1905.41
POL009599,0.535,62,3.3,141.0,91,8600.0,urban,petrol,comprehensive,0,0.0
POL009600,0.507,44,16.0,97.0,82,11200.0,urban,petrol,comprehensive,0,0.0
POL009601,0.678,47,5.1,71.0,131,20000.0,rural,hybrid,third_party,1,1512.18
POL009602,0.869,49,3.3,102.0,111,15200.0,rural,petrol,third_party,0,0.0
POL009603,0.695,46,10.9,63.0,122,15000.0,suburban,petrol,third_party,1,1716.04
POL009604,0.499,65,12.1,103.0,77,8500.0,suburban,petrol,comprehensive,0,0.0
POL009605,0.727,89,6.0,48.0,91,6200.0,urban,petrol,third_party,0,0.0
POL009606,0.781,48,14.4,181.0,112,12700.0,suburban,petrol,comprehensive,0,0.0
POL009607,0.892,81,9.2,140.0,123,10600.0,suburban,petrol,comprehensive,0,0.0
POL009608,0.668,52,0.9,137.0,68,7500.0,urban,hybrid,third_party,0,0.0
POL009609,0.937,65,7.7,92.0,72,11800.0,urban,electric,comprehensive,0,0.0
POL009610,0.46,69,3.0,108.0,73,4100.0,rural,petrol,third_party,0,0.0
POL009611,0.745,46,23.2,136.0,87,13300.0,urban,petrol,third_party,0,0.0
POL009612,0.659,39,1.8,148.0,121,11300.0,suburban,electric,third_party,0,0.0
POL009613,0.545,60,2.6,94.0,152,12300.0,suburban,hybrid,comprehensive,0,0.0
POL009614,0.973,70,10.8,134.0,75,8200.0,rural,petrol,third_party,0,0.0
POL009615,0.72,65,1.2,143.0,135,1900.0,rural,diesel,third_party,0,0.0
POL009616,0.624,63,10.8,129.0,104,18600.0,urban,diesel,comprehensive,0,0.0
POL009617,0.695,54,11.9,114.0,81,9600.0,suburban,petrol,comprehensive,0,0.0
POL009618,0.616,55,4.0,116.0,77,8800.0,urban,petrol,comprehensive,0,0.0
POL009619,0.721,57,4.0,148.0,170,11500.0,urban,diesel,comprehensive,0,0.0
POL009620,0.72,77,7.8,80.0,139,16400.0,urban,petrol,comprehensive,0,0.0
POL009621,0.796,43,8.6,72.0,71,13000.0,urban,hybrid,third_party,0,0.0
POL009622,0.802,43,4.1,103.0,91,12200.0,urban,petrol,comprehensive,0,0.0
POL009623,0.865,46,8.9,101.0,136,16900.0,urban,petrol,comprehensive,1,1667.02
POL009624,0.78,50,12.1,83.0,83,18900.0,rural,petrol,third_party,0,0.0
POL009625,0.882,44,1.1,123.0,87,14900.0,rural,electric,comprehensive,0,0.0
POL009626,0.576,72,6.1,113.0,132,9400.0,rural,petrol,comprehensive,0,0.0
POL009627,0.785,47,7.1,166.0,78,9200.0,suburban,petrol,comprehensive,0,0.0
POL009628,0.84,56,3.1,132.0,104,18900.0,urban,diesel,comprehensive,0,0.0
POL009629,0.879,37,0.3,136.0,103,20200.0,urban,electric,comprehensive,1,541.28
POL009630,0.801,40,16.4,139.0,117,26100.0,urban,petrol,third_party,0,0.0
POL009631,0.804,40,5.6,76.0,64,15900.0,urban,petrol,comprehensive,0,0.0
POL009632,0.707,70,5.2,180.0,104,10300.0,suburban,petrol,comprehensive,0,0.0
POL009633,0.543,58,10.8,109.0,139,1000.0,urban,diesel,third_party,0,0.0
POL009634,0.923,53,6.9,126.0,82,12800.0,suburban,hybrid,comprehensive,0,0.0
POL009635,0.742,40,7.3,109.0,90,9200.0,urban,petrol,comprehensive,0,0.0
POL009636,0.573,82,7.0,121.0,100,1000.0,urban,diesel,comprehensive,0,0.0
POL009637,0.924,60,6.4,132.0,103,16000.0,suburban,petrol,third_party,0,0.0
POL009638,0.911,63,5.6,97.0,131,6100.0,rural,petrol,comprehensive,0,0.0
POL009639,0.773,32,1.7,138.0,107,4500.0,urban,petrol,comprehensive,1,1964.52
POL009640,0.732,75,3.1,134.0,95,20300.0,suburban,petrol,comprehensive,0,0.0
POL009641,0.795,75,1.6,88.0,71,18700.0,rural,petrol,comprehensive,0,0.0
POL009642,0.605,87,12.6,123.0,133,9500.0,suburban,hybrid,third_party,0,0.0
POL009643,0.888,51,5.4,103.0,87,13300.0,urban,petrol,comprehensive,0,0.0
POL009644,0.881,28,19.6,133.0,72,10100.0,urban,petrol,third_party,0,0.0
POL009645,0.836,56,3.4,127.0,114,5700.0,urban,diesel,comprehensive,0,0.0
POL009646,0.507,59,9.3,137.0,78,14800.0,suburban,petrol,third_party,0,0.0
POL009647,0.788,42,12.1,134.0,164,12100.0,suburban,petrol,third_party,1,350.3
POL009648,0.873,56,5.9,136.0,104,16400.0,suburban,diesel,comprehensive,1,1524.26
POL009649,0.79,59,15.8,128.0,133,20800.0,suburban,petrol,third_party,0,0.0
POL009650,0.882,84,8.6,106.0,87,9700.0,suburban,diesel,comprehensive,0,0.0
POL009651,0.956,58,2.5,62.0,110,14000.0,urban,diesel,comprehensive,0,0.0
POL009652,0.69,53,7.6,116.0,201,15800.0,urban,petrol,comprehensive,0,0.0
POL009653,0.737,80,5.6,93.0,127,11000.0,rural,diesel,third_party,0,0.0
POL009654,0.817,46,8.4,73.0,79,18300.0,suburban,petrol,third_party,0,0.0
POL009655,0.597,47,4.3,160.0,103,23100.0,rural,petrol,third_party,0,0.0
POL009656,0.68,58,6.4,141.0,160,12200.0,suburban,diesel,comprehensive,0,0.0
POL009657,0.704,51,3.2,134.0,93,8200.0,urban,electric,third_party,1,962.79
POL009658,0.458,54,4.7,121.0,120,14700.0,suburban,diesel,comprehensive,0,0.0
POL009659,0.629,54,7.2,188.0,94,10900.0,suburban,petrol,third_party,0,0.0
POL009660,0.64,68,6.1,115.0,126,12700.0,suburban,diesel,comprehensive,0,0.0
POL009661,0.368,47,2.0,140.0,106,22500.0,suburban,petrol,comprehensive,0,0.0
POL009662,0.499,57,2.1,91.0,115,9400.0,urban,hybrid,comprehensive,0,0.0
POL009663,0.925,51,8.7,121.0,102,13500.0,urban,petrol,third_party,0,0.0
POL009664,0.686,78,12.2,115.0,62,13900.0,rural,hybrid,third_party,1,111.77
POL009665,0.774,60,15.6,58.0,90,18400.0,rural,petrol,comprehensive,0,0.0
POL009666,0.679,56,4.1,76.0,96,13900.0,urban,hybrid,comprehensive,0,0.0
POL009667,0.901,53,0.5,155.0,88,2000.0,suburban,electric,third_party,1,1483.64
POL009668,0.628,55,10.9,45.0,124,6900.0,urban,electric,comprehensive,1,922.11
POL009669,0.558,73,3.7,168.0,99,10900.0,urban,diesel,comprehensive,0,0.0
POL009670,0.661,51,1.9,130.0,115,19400.0,urban,petrol,third_party,0,0.0
POL009671,0.75,57,7.7,87.0,73,14800.0,rural,electric,comprehensive,0,0.0
POL009672,0.772,56,4.4,97.0,149,16700.0,suburban,diesel,third_party,0,0.0
POL009673,0.714,45,8.5,76.0,76,15600.0,suburban,diesel,third_party,0,0.0
POL009674,0.641,92,1.3,91.0,83,12900.0,urban,hybrid,comprehensive,0,0.0
POL009675,0.594,89,10.3,77.0,85,9200.0,urban,petrol,third_party,1,1009.75
POL009676,0.505,77,4.4,122.0,141,12100.0,urban,petrol,comprehensive,1,830.45
POL009677,0.512,55,5.2,111.0,146,21600.0,urban,hybrid,third_party,0,0.0
POL009678,0.945,65,3.4,121.0,230,12200.0,urban,petrol,comprehensive,0,0.0
POL009679,0.855,45,11.4,93.0,107,10400.0,urban,petrol,comprehensive,0,0.0
POL009680,0.636,36,10.8,174.0,111,8400.0,urban,hybrid,third_party,0,0.0
POL009681,0.627,62,6.4,167.0,73,9200.0,suburban,petrol,third_party,0,0.0
POL009682,0.46,92,11.2,125.0,139,15000.0,urban,petrol,third_party,0,0.0
POL009683,0.663,46,3.6,124.0,78,9600.0,rural,hybrid,comprehensive,0,0.0
POL009684,0.656,65,4.7,138.0,125,19900.0,urban,petrol,comprehensive,0,0.0
POL009685,0.753,51,4.0,112.0,60,12300.0,rural,petrol,comprehensive,0,0.0
POL009686,0.736,43,5.6,83.0,83,13200.0,urban,petrol,comprehensive,0,0.0
POL009687,0.838,62,5.5,48.0,76,13300.0,urban,petrol,third_party,0,0.0
POL009688,0.866,73,2.5,85.0,95,12700.0,urban,petrol,third_party,0,0.0
POL009689,0.718,42,14.1,104.0,95,8800.0,urban,petrol,third_party,0,0.0
POL009690,0.914,62,2.4,145.0,148,1200.0,urban,hybrid,comprehensive,2,2993.79
POL009691,0.923,78,10.7,105.0,74,10800.0,suburban,hybrid,third_party,0,0.0
POL009692,0.818,64,14.3,121.0,85,7000.0,rural,electric,third_party,0,0.0
POL009693,0.494,42,5.6,152.0,88,9800.0,rural,petrol,comprehensive,0,0.0
POL009694,0.97,48,14.5,56.0,134,15200.0,urban,petrol,comprehensive,1,136.52
POL009695,0.839,79,1.1,73.0,132,16100.0,suburban,diesel,third_party,2,1615.79
POL009696,0.939,58,8.9,100.0,155,11500.0,suburban,petrol,comprehensive,0,0.0
POL009697,0.884,54,4.0,103.0,105,3100.0,urban,diesel,comprehensive,0,0.0
POL009698,0.513,41,2.9,83.0,58,9800.0,suburban,hybrid,comprehensive,0,0.0
POL009699,0.687,56,4.5,88.0,105,9900.0,urban,diesel,comprehensive,0,0.0
POL009700,0.784,64,4.0,125.0,79,17400.0,suburban,diesel,comprehensive,0,0.0
POL009701,0.887,60,3.6,45.0,79,7200.0,urban,petrol,comprehensive,0,0.0
POL009702,0.651,54,12.1,79.0,91,10000.0,suburban,petrol,comprehensive,1,737.32
POL009703,0.855,69,2.4,93.0,66,15400.0,suburban,petrol,third_party,0,0.0
POL009704,0.915,77,5.3,109.0,128,9700.0,urban,hybrid,comprehensive,1,1629.36
POL009705,0.586,52,5.3,146.0,88,12100.0,suburban,electric,comprehensive,0,0.0
POL009706,0.36,74,10.2,77.0,143,14500.0,rural,petrol,comprehensive,0,0.0
POL009707,0.556,82,13.9,99.0,79,13900.0,suburban,electric,third_party,0,0.0
POL009708,0.838,62,6.0,138.0,75,11100.0,urban,petrol,comprehensive,0,0.0
POL009709,0.518,60,10.5,141.0,55,16600.0,urban,electric,comprehensive,0,0.0
POL009710,0.802,53,2.8,164.0,148,18000.0,suburban,diesel,comprehensive,0,0.0
POL009711,0.73,44,4.4,131.0,118,11200.0,urban,petrol,third_party,0,0.0
POL009712,0.834,75,9.0,94.0,65,14300.0,urban,hybrid,comprehensive,0,0.0
POL009713,0.845,67,3.0,110.0,129,9900.0,suburban,petrol,comprehensive,0,0.0
POL009714,0.898,67,1.4,76.0,117,11800.0,urban,petrol,third_party,1,412.67
POL009715,0.84,83,16.5,143.0,72,10100.0,suburban,petrol,third_party,1,1013.53
POL009716,0.698,74,1.1,156.0,80,12600.0,urban,petrol,comprehensive,0,0.0
POL009717,0.644,77,5.1,95.0,157,9100.0,suburban,diesel,third_party,0,0.0
POL009718,0.915,73,8.2,131.0,100,9800.0,urban,petrol,third_party,1,3253.25
POL009719,0.704,70,4.9,86.0,126,20700.0,rural,hybrid,comprehensive,0,0.0
POL009720,0.72,68,4.4,87.0,134,6300.0,urban,diesel,comprehensive,1,762.47
POL009721,0.415,51,7.3,125.0,116,23600.0,urban,petrol,comprehensive,0,0.0
POL009722,0.822,60,3.5,102.0,61,11700.0,suburban,diesel,comprehensive,0,0.0
POL009723,0.366,47,6.2,130.0,86,8000.0,rural,hybrid,third_party,0,0.0
POL009724,0.65,43,0.3,113.0,73,12600.0,rural,electric,comprehensive,0,0.0
POL009725,0.747,79,2.6,90.0,94,10900.0,suburban,petrol,comprehensive,1,1020.43
POL009726,0.755,53,1.0,102.0,82,15200.0,suburban,diesel,third_party,0,0.0
POL009727,0.545,62,4.0,122.0,84,8000.0,rural,electric,comprehensive,0,0.0
POL009728,0.618,63,4.0,101.0,140,16000.0,rural,petrol,comprehensive,0,0.0
POL009729,0.717,61,6.1,126.0,63,12500.0,urban,petrol,comprehensive,0,0.0
POL009730,0.946,52,5.1,161.0,87,12500.0,urban,petrol,comprehensive,0,0.0
POL009731,0.734,60,4.1,116.0,89,17700.0,suburban,electric,third_party,0,0.0
POL009732,0.916,83,8.3,136.0,97,9600.0,urban,hybrid,comprehensive,0,0.0
POL009733,0.86,50,8.3,116.0,129,16800.0,suburban,petrol,third_party,0,0.0
POL009734,0.656,63,4.1,110.0,92,15900.0,suburban,diesel,third_party,1,2063.53
POL009735,0.679,70,6.0,114.0,64,11100.0,urban,diesel,comprehensive,0,0.0
POL009736,0.589,51,6.4,150.0,94,11600.0,rural,diesel,third_party,0,0.0
POL009737,0.661,45,8.7,115.0,69,13300.0,urban,hybrid,third_party,0,0.0
POL009738,0.776,49,2.5,85.0,116,8900.0,suburban,diesel,comprehensive,0,0.0
POL009739,0.488,68,2.5,77.0,65,19200.0,suburban,diesel,third_party,0,0.0
POL009740,0.7,31,13.8,88.0,137,9100.0,suburban,diesel,comprehensive,0,0.0
POL009741,0.779,49,1.3,97.0,73,1700.0,suburban,electric,comprehensive,0,0.0
POL009742,0.657,87,19.4,107.0,85,8600.0,suburban,hybrid,third_party,0,0.0
POL009743,0.604,45,4.6,124.0,104,13100.0,suburban,diesel,third_party,0,0.0
